711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111
711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111
711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;592.759;1;592.759;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111
711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;277.154;1;277.154;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111
711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;671.66;1;1;1;671.66;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111
711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;356.056;1;1;1;356.056;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111
711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;40.4506;1;1;1;40.4506;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111
711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;434.957;1;1;1;1;1;434.957;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111
711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;119.352;1;1;1;1;1;119.352;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111
711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;513.858;1;1;1;1;1;1;1;513.858;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111;711.111
